scorer,,,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira
bodyparts,,,nose,nose,center_of_shoulder,center_of_shoulder,shoulder,shoulder,elbow,elbow,wrist,wrist,third_metacarpophalangeal_joint,third_metacarpophalangeal_joint,tip_of_third_forelimb_phalanx,tip_of_third_forelimb_phalanx,center_of_hip,center_of_hip,hip,hip,knee,knee,ankle,ankle,fourth_metatarsophalangeal_joint,fourth_metatarsophalangeal_joint,tip_of_fourth_hindlimb_phalanx,tip_of_fourth_hindlimb_phalanx
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,GX010389-editado,img0126.png,,,1077.719766144179,371.43118703411153,1076.3737219484133,392.96789416636113,1103.294605863725,393.64091626424386,1083.176172327755,409.44872357994745,1076.9702335168922,415.24166568229555,1066.0968026120852,423.27854939454414,1179.8938411593906,359.529476226066,1190.114456490606,372.10420913199437,1237.226003342402,384.89162899176756,1278.9533734111353,366.720032348932,1303.7473982070655,373.87270301703137,1337.8471966985762,384.94406616362573
labeled-data,GX010389-editado,img0314.png,,,1069.5375731900485,365.8564144242399,1068.6633665244244,389.16859217421506,1105.0886442587605,389.45999439608977,1078.571042068164,404.90431215544834,1073.1555068409784,410.2037962626191,1060.8838104308077,417.4901160061581,1175.877327440753,354.0626223695367,1178.032729172555,368.4319672482164,1235.382668514579,377.42216178734157,1277.645830761829,362.0647827072029,1299.121299479628,366.0914330917902,1333.4437003768248,378.9383652711878
labeled-data,GX010389-editado,img0579.png,968.9794336750936,381.65611998228286,1056.069998175775,362.5820785088395,1055.52405780535,382.23593184414176,1082.8210763266031,375.13870702861595,1078.9994937336278,400.25196406816883,,,,,1157.6149070748368,352.2092114707633,1158.1608474452619,366.94960147224003,1179.9984622622642,389.8790970300926,1214.3927055990432,370.77118406521544,,,,
labeled-data,GX010389-editado,img0596.png,925.3318076573066,398.24281586931284,1005.0391017393657,375.8592606818853,1007.7688035914911,391.69153142421203,1034.519881742319,375.8592606818853,1053.0818543367714,399.88063698058806,,,,,1112.2868371061263,361.0054304238718,1115.8791733257963,375.3747753025515,1137.0739570218489,398.00649348647187,1161.5018433156042,373.5786071927165,1184.1335614995248,382.20021411992434,1218.260755586389,391.8995219130331
labeled-data,GX010389-editado,img0615.png,913.0186264242933,399.76720207421477,993.3720009935164,377.6970549089134,993.3720009935164,401.4064739587348,1019.9552890190737,400.3287730928338,996.9643372131864,419.3681550570843,,,,,1101.5013212055808,361.89077554236576,1104.0159565593497,379.85245664071533,1130.24001096294,398.1733713610319,1155.3863645006295,374.82318593317746,,,1217.533781100919,392.42563340956
labeled-data,GX010389-editado,img1027.png,769.6073862809081,420.05013763628733,838.9394753205376,402.44769015990477,841.4541106743065,422.56477299005627,859.415791772656,420.76860488022135,842.1725779182404,439.8079868444719,,,,,936.6510643473197,389.5152797690931,938.0879988351876,403.88462464777274,976.1667627636887,417.1762686605514,1015.6824611800578,401.0107556720368,1040.1103474738131,405.32155913564065,1076.0337096705123,417.1762686605514
labeled-data,GX010389-editado,img1030.png,769.8634367104327,422.2110427640313,839.5547326741871,403.2654127051785,840.1299684434139,420.71423103839027,863.714634981711,421.0977215512081,844.34836408441,438.3547946280109,839.3629874177782,444.49064283309633,826.5160552383805,460.0220086022189,938.8216554826569,390.27771158374765,939.9104315042348,403.6541027059897,973.6399903817837,417.6788953863339,1015.8933125536136,400.77756651760194,,,1075.7996814169067,418.1227442764486
