scorer,,,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira
bodyparts,,,nose,nose,center_of_shoulder,center_of_shoulder,shoulder,shoulder,elbow,elbow,wrist,wrist,third_metacarpophalangeal_joint,third_metacarpophalangeal_joint,tip_of_third_forelimb_phalanx,tip_of_third_forelimb_phalanx,center_of_hip,center_of_hip,hip,hip,knee,knee,ankle,ankle,fourth_metatarsophalangeal_joint,fourth_metatarsophalangeal_joint,tip_of_fourth_hindlimb_phalanx,tip_of_fourth_hindlimb_phalanx
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,GX010404-editado,img0145.png,630.4955524114754,64.02268395629687,,,,,,,,,,,,,617.8641078752784,28.233592709910013,627.5482153530294,22.759966744224656,654.0742488790431,27.81254455870345,644.8111895524986,15.18110002250647,,,,
labeled-data,GX010404-editado,img1860.png,593.4433151052976,173.9162530273818,596.3906521637435,130.54829345310554,613.6536263632128,125.49571563862672,626.7061190506163,120.02208967294136,634.2849857723345,127.179908243453,634.7547933184011,132.78486379275998,632.7321377457957,143.1228811638541,602.1475223266489,98.82451960816887,615.1262246351746,97.11679562020497,639.0343604666691,86.87045169242155,615.1262246351746,85.50427250205043,,,,
labeled-data,GX010404-editado,img2023.png,581.5475631009178,308.75965303351256,587.2572011448397,247.51080856235126,604.905173280598,249.06798257432993,608.4265818955387,233.83771339998728,627.4669453791838,247.0434365227634,,,,,601.676172490744,195.07957440081083,617.9842858436441,195.8890328582345,635.403070520876,177.44561378822436,,,,,,
labeled-data,GX010404-editado,img2034.png,579.4345831197568,311.32592733650347,585.6644093937728,245.47621832605236,609.2431058613405,253.05508504777055,608.822057710134,233.68687009226852,625.6639837583966,247.5814590820852,,,,,600.4612831347653,195.46078792277228,618.4697567622,197.40016200572683,635.3700166279465,177.72936773575958,,,,,,
labeled-data,GX010404-editado,img2253.png,575.2285451310438,309.6886683334143,583.6143810393023,246.41753064560152,608.2056064659826,251.19915781190048,608.888696061168,233.4388283370759,624.9413015480288,247.78370983597267,,,,,600.0085313237557,197.23507979224115,615.3780472154309,197.9181693874267,632.7968318926627,178.10857112704545,,,,,,
labeled-data,GX010404-editado,img2418.png,560.7062639678024,579.8136628584182,565.7389062835413,490.14374688372993,592.5614205149151,491.8191927423815,599.7338612643634,472.00959448200024,620.5680939175231,481.5728488145981,,,,,579.0538907878512,411.3836626713545,601.254302631382,408.99284908820505,629.6025208315826,376.5460933168909,623.7962592725054,349.5640543070612,,,653.4758434421312,311.0802899451419
labeled-data,GX010404-editado,img2753.png,573.7995068652777,736.7715082891486,568.2766830057341,650.5532689110772,589.7506413223615,650.8112343397602,,,,,,,,,559.8651352497544,530.3324753802648,579.6747335101356,524.1846690235947,603.2413245440375,492.7625476450589,,,,,,
labeled-data,GX010404-editado,img2763.png,588.1520249560444,819.5047691649421,582.9614449161155,716.7312843743493,609.9524611237459,713.6169363503919,608.8311807627266,675.6234644752067,620.1994808453038,666.7814532998688,,,,,571.6523081673613,607.2959599335265,594.8773544036704,606.9544151359337,620.4932142231289,632.5702749553923,616.6929863476671,586.4617272803669,,,,
