scorer,,,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira
bodyparts,,,nose,nose,center_of_shoulder,center_of_shoulder,shoulder,shoulder,elbow,elbow,wrist,wrist,third_metacarpophalangeal_joint,third_metacarpophalangeal_joint,tip_of_third_forelimb_phalanx,tip_of_third_forelimb_phalanx,center_of_hip,center_of_hip,hip,hip,knee,knee,ankle,ankle,fourth_metatarsophalangeal_joint,fourth_metatarsophalangeal_joint,tip_of_fourth_hindlimb_phalanx,tip_of_fourth_hindlimb_phalanx
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,GX010385-editado,img00197.png,614.5379647342221,869.939711799587,522.8296746233631,891.6257430389614,521.0335065135281,913.5389939789479,504.5087599030465,933.2968431871324,532.5064206550232,927.1324212194962,,,,,398.33550624233305,905.2609754903887,397.6624841444502,921.4135058395758,391.60528526350504,966.5059863977233,356.8276556015611,932.9998280024474,,,,
labeled-data,GX010385-editado,img00457.png,621.9924897638718,867.9362941314558,530.2745075324614,893.5954915414336,529.9010940355452,911.9991171373259,509.6705944825578,932.142226333325,,,,,,,407.6482458439323,898.733455638634,405.49284411213034,921.3651738225544,399.0266389167245,967.3470774343293,364.5402112078933,932.1421824815642,,,,
labeled-data,GX010385-editado,img00923.png,611.9523262845054,877.5522221365743,521.0662199268567,889.7661652834521,521.7846871707906,908.4463136257357,502.74530520654,926.4079947240851,526.9239584524455,923.8756556683187,,,,,396.4121531043106,896.9508377227918,397.13062034824463,917.0679205529433,388.5090134210368,962.6905905427511,355.10028657810665,928.20416283392,,,,
labeled-data,GX010385-editado,img01112.png,861.2725855012081,785.869736930324,771.8159712767253,812.4410084821506,776.6873710612268,836.3551528787945,754.5446447680382,855.8407520168006,776.1281193114597,848.8732406754401,,,,,651.5498833552509,850.6216422334762,655.9784286138887,873.2072230525288,624.0929027516968,905.9784579664482,583.3502863722294,891.8071131388074,,,,
labeled-data,GX010385-editado,img01325.png,864.7977347313791,783.7906337603081,781.7871435935828,811.1373697408644,781.7871435935828,834.066865298717,757.76576729488,855.3585397452945,,,,,,,659.3643659532646,853.3006193550555,660.821377062638,871.9503615550357,631.3897526532944,906.0444215143743,583.8911904877201,891.1829081987651,,,,
labeled-data,GX010385-editado,img02215.png,1092.0174475724182,718.0372713528538,1012.4646410006281,741.9322535465785,1016.8356743287485,764.6616268528043,1001.3913565693899,788.2652068246541,1025.2863387631144,782.1457601652857,1032.9914294162534,780.7430077484338,1045.0713805700154,773.4566880048949,905.133387194733,779.1621273594782,906.1571783109925,795.6452424304975,896.8572332678532,843.4735312237854,858.3288895177047,819.1165323012776,,,,
labeled-data,GX010385-editado,img02651.png,1414.8853446474034,586.6411010225855,1363.3058706734041,612.7184558941987,1368.291247340036,633.0434530735441,1356.211296186274,653.7519407657076,1371.5509166989877,652.601469227254,1378.1913103147208,653.129136209069,1388.9235310988452,652.0403601874912,1285.2524601818798,650.6157062064456,1290.0886458567015,664.9981185284685,1300.2877236223158,703.4632118159275,1262.9882392223556,692.9727318284387,,,,
labeled-data,GX010385-editado,img06620.png,1409.55695675634,587.8452156187637,1362.4973522786643,607.2438312049812,1367.167389364235,628.4386149010337,1358.9050160589943,647.1187632433173,1369.682024718004,648.1964641092183,1376.0962529822593,649.0256261715773,1388.1762041360212,646.9164283510792,1288.1810425437716,644.6191421272697,1292.1994843998957,660.9292884844801,1296.21792625602,697.8044019877385,1265.9614228687312,689.5311393427767,,,,
labeled-data,GX010385-editado,img11767.png,,,,,,,,,,,,,,,1705.735309048971,437.88120999207393,1709.517371972382,447.8091251660281,1707.3899615779635,469.7923659083552,1685.8794787010627,461.9918611288198,,,,
labeled-data,GX010385-editado,img12130.png,,,,,,,,,,,,,,,1850.9450811931283,355.430639104914,1853.276298968126,365.0469124267787,1852.9848967462513,379.0342190767638,1837.8713922306677,378.64255705795614,,,,
