scorer,,,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira
bodyparts,,,nose,nose,center_of_shoulder,center_of_shoulder,shoulder,shoulder,elbow,elbow,wrist,wrist,third_metacarpophalangeal_joint,third_metacarpophalangeal_joint,tip_of_third_forelimb_phalanx,tip_of_third_forelimb_phalanx,center_of_hip,center_of_hip,hip,hip,knee,knee,ankle,ankle,fourth_metatarsophalangeal_joint,fourth_metatarsophalangeal_joint,tip_of_fourth_hindlimb_phalanx,tip_of_fourth_hindlimb_phalanx
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,GX010360-editado,img0104.png,578.6587373737023,182.25775349219273,577.6315061602882,145.43345059587566,,,,,,,,,,,578.2520191078161,109.59449838168209,590.4624154928065,106.22611317202956,,,,,,,,
labeled-data,GX010360-editado,img0456.png,581.3350167051178,289.68915022787576,589.639944769004,250.75979992840882,606.7688589007694,254.39320595635905,623.378715028542,244.01204587650122,631.6836430924284,258.5456699883022,,,,,592.7542927929615,206.6398695890129,604.692626884798,206.12081158502002,,,,,,,,
labeled-data,GX010360-editado,img0912.png,610.9978180533308,557.5689140184104,614.3572031945412,492.363050201173,634.9900175782315,495.804109247464,652.3964579784521,475.10580761688607,659.8279846441384,503.4778694360897,,,,,614.7440713618913,404.77140208553607,631.8213112415303,401.697498907201,654.3632678826539,370.616922326258,,,,,,
labeled-data,GX010360-editado,img1122.png,600.8085225051693,704.2403474630224,597.0190891443103,628.030632094634,621.8609300654977,628.4516802458406,643.7554339282391,602.7677430222401,656.386878464436,619.1886209192961,,,,,587.3349816665591,527.4000982575251,610.9136781341268,527.8211464087317,649.2290598939244,523.610664896666,629.2484275186206,500.5551090625644,,,,
labeled-data,GX010360-editado,img1144.png,599.6573323974297,970.844946006801,599.5354326392866,882.2273515300487,624.7983217116805,881.8063033788421,654.2716922961401,862.8591365745466,662.6926810190113,888.9641219493539,,,,,596.5880955808407,764.3338691922102,616.3773586875493,760.9654839825577,652.1664515401073,735.2815467589575,643.6798726290946,699.2154004659772,,,,
labeled-data,GX010360-editado,img1148.png,602.0688143986827,1012.6031743163584,602.0688143986827,915.7620995388482,633.6474257391751,915.7620995388484,639.9631480072736,885.8676808031822,663.0737335573594,891.7858863032117,,,,,605.7441967527634,799.1612124103228,624.2703154058523,793.6875864446375,,,,,,,,
labeled-data,GX010360-editado,img1153.png,610.8660326707275,1064.8009638633557,604.550310402629,971.3282742954982,633.1815846846755,969.2230335394653,642.0235958600133,931.7497480820807,662.6549552691351,922.9077369067429,,,,,599.9187807393567,849.6453585968007,622.2343327533047,847.5401178407678,665.1812441763745,828.5929510364724,650.0235107329381,789.4354729742618,,,,
labeled-data,GX010360-editado,img1162.png,604.25102288011,1170.1721699112327,603.4089265776968,1075.8573840409622,628.6718156500907,1073.3310951337226,656.8820417809306,1054.8049764806335,667.8292937123014,1083.8572989138866,,,,,604.25102288011,950.3849835839262,624.0402859868186,948.2797428278934,666.5661492586817,947.4376465254803,645.5137416983534,907.0170240096501,,,,
