scorer,,,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira
bodyparts,,,nose,nose,center_of_shoulder,center_of_shoulder,shoulder,shoulder,elbow,elbow,wrist,wrist,third_metacarpophalangeal_joint,third_metacarpophalangeal_joint,tip_of_third_forelimb_phalanx,tip_of_third_forelimb_phalanx,center_of_hip,center_of_hip,hip,hip,knee,knee,ankle,ankle,fourth_metatarsophalangeal_joint,fourth_metatarsophalangeal_joint,tip_of_fourth_hindlimb_phalanx,tip_of_fourth_hindlimb_phalanx
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,GX010436-editado,img0163.png,886.6556722080902,941.9416915474018,870.8493928415427,976.7873528782,886.6556722080902,975.7096520122989,900.3065498428359,978.2242873660679,906.6328391639669,968.3756973631176,909.3240731408063,964.2825035123627,913.3680983638096,957.5943079512417,902.6358775796851,1026.6538156056079,912.1237829105778,1021.3654749293727,926.1223317594358,1007.9890838071306,932.2417373761432,1025.18182951899,935.2465698190155,1012.8029383813631,947.7100114855953,1001.6817135096458
labeled-data,GX010436-editado,img0336.png,863.0434286595237,737.3725710664028,861.6064941716558,793.7722497152205,874.5389045624675,788.0245117637486,892.14135203885,778.3252039706399,894.655987392619,764.6743263358942,895.3252395403433,759.3495558136129,892.9280078856303,748.7512684980398,866.2764874054661,862.0266378889489,879.2088977962778,862.0266378889489,895.3744107847924,877.1144500115626,890.7043736992216,898.668467329582,901.7114508403824,896.2614949734441,923.3314318402853,887.8623656641294
labeled-data,GX010436-editado,img0343.png,861.5971877902564,721.6135648810323,857.226154462136,771.4433448216042,870.3942777356586,772.6252394851703,887.5319855371038,778.7284003684714,894.6480695477389,766.0874159678117,894.8398148041479,759.7598225063173,892.5388717272408,748.8303428910089,860.1041046926103,846.407746084532,872.3958091936964,846.8805039499586,892.2516395416047,860.5904820473238,891.7788816761782,889.1923329056203,903.9865608535265,893.7445317804614,924.078770134148,888.7805741934844
labeled-data,GX010436-editado,img0355.png,865.6109492364483,695.8196514127633,852.3193052236696,747.908526597977,869.9217527000523,750.063928329779,884.2910975787319,761.9186378546897,896.1458071036426,760.8409369887887,,,,,849.4454362479337,805.7451397346626,865.9701828584153,808.2597750884315,883.8397998655089,795.6235397857133,886.462419862381,817.4787064263151,,,,
labeled-data,GX010436-editado,img0362.png,865.1631857663315,670.1231762214703,855.474574819274,723.5134964053169,868.0026582530733,723.0407385398905,874.3848894363296,750.6970736673343,882.8945310140045,757.7884416487301,,,,,844.3647649817538,794.190797286562,861.3840481371037,794.4271762192751,888.0216850286961,788.1181275410177,880.2943627541594,808.1371543166405,894.9498565823773,798.6819970081127,914.8056869302857,797.7364812772599
labeled-data,GX010436-editado,img0369.png,862.2361616005893,658.3460417790797,849.8953164069579,711.5896335343855,867.1416480492268,709.5477560460429,873.0974094915081,723.1948145293217,,,,,,,848.0425024564872,785.9499251086652,862.321211328347,786.5327295524146,886.6353086692015,790.8007392766214,878.9654984128447,807.6743218406064,894.1133736691494,798.854040045796,913.8631350792682,796.9365874817067
labeled-data,GX010436-editado,img0374.png,860.3329813642754,655.3377956156858,846.8593821996234,702.6135821583247,863.1695285568337,702.1408242928983,877.3522645196254,709.7049501397205,888.4620743571455,697.4132456386344,892.6692453940128,691.3474931101971,898.4216030862805,684.0611733666582,849.3473050922498,777.9256067859394,864.2391778531811,780.998532911211,886.2224185955082,791.6355848833048,879.8401874122519,808.6548680386547,894.0229233750435,798.9633317974137,914.1151326556651,797.5450582011346
labeled-data,GX010436-editado,img0633.png,855.8644300297801,647.7290197036974,845.2274095828761,701.2176422160886,861.0647980746602,701.9267790142283,878.7932180281498,712.0910731208955,888.0119964039643,699.0902318216699,,,,,848.39290206754,774.7518041044221,860.2118487031998,776.6428355661277,885.977152368938,792.0074661924854,879.5949211856818,808.0812336169827,891.6502467540547,800.5171077701604,911.2696981692498,798.3896973757417
