scorer,,,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira
bodyparts,,,nose,nose,center_of_shoulder,center_of_shoulder,shoulder,shoulder,elbow,elbow,wrist,wrist,third_metacarpophalangeal_joint,third_metacarpophalangeal_joint,tip_of_third_forelimb_phalanx,tip_of_third_forelimb_phalanx,center_of_hip,center_of_hip,hip,hip,knee,knee,ankle,ankle,fourth_metatarsophalangeal_joint,fourth_metatarsophalangeal_joint,tip_of_fourth_hindlimb_phalanx,tip_of_fourth_hindlimb_phalanx
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,GX010319-editado,img00166.png,179.05480999232924,731.3305154172206,102.44099053274365,705.6449529171216,99.783863377561,732.2162244689481,72.32688277400692,728.673388262038,89.59820928269417,748.6018419259078,,,,,22.28432135140028,689.2593354601622,,,,,,,,,,
labeled-data,GX010319-editado,img00401.png,387.57939386964404,772.480685540644,306.5370156365731,750.3379592474553,299.8941977486164,779.5663579544644,261.36585399846797,786.6520303682848,288.82283460202206,801.2662297217894,296.3269625857786,805.0755088744098,313.0087998933546,805.8424899000455,194.49482059303784,739.2665961008612,190.50912986026384,758.3093407130035,154.19505873943427,782.2234851096473,149.7665134807965,756.5379226095483,,,,
labeled-data,GX010319-editado,img00981.png,389.95130114460926,773.8087047629595,307.6852015733105,752.1650135508746,306.19647374989927,779.0949667647036,264.0991570526821,789.1306285704497,289.24551059037145,800.2668708514265,298.8196509190945,805.2672541308187,317.8024313035776,806.0342351564544,201.28161215238202,740.2211227565223,195.52450331615296,757.9353037910732,154.7818869366856,783.1780117653085,150.79619620391162,758.3781583169371,,,,
labeled-data,GX010319-editado,img02395.png,919.1999749567681,798.6834715776565,813.2875430943059,797.5915908368063,812.7416027238809,830.3480130623101,782.7148823505024,844.5424626933617,811.6497219830308,858.1909719539883,826.3475738499619,865.6474339011793,844.3092549483115,870.3174709867502,671.7275508086999,808.9042809863515,667.741860075926,827.9470255984938,648.2562609379197,866.4753693486423,612.8278988688178,841.675515900271,604.2027773582557,874.6442126625934,,
labeled-data,GX010319-editado,img03063.png,921.8906269129957,805.5402475431418,814.897575299082,798.5623952533322,817.9975569801284,832.6621937448429,786.9977401696641,843.7335568914373,816.6689934025371,858.3477562449418,830.3974837043141,864.5477196070347,850.325937368184,868.090555813945,677.9410147285832,806.926391446669,672.4816110243327,828.7640062636715,652.8277576890305,863.7041899708755,617.8875739818264,844.5962770059983,608.0606473141753,876.806758861077,,
labeled-data,GX010319-editado,img04078.png,926.0029704344734,807.9010469541722,819.5445982015862,799.1660010273713,822.8202404241365,829.7386617711747,791.1556989394829,841.2034095501011,817.9067770903109,858.127561033278,833.1931074622128,864.6788454783788,852.8469607975151,868.5004280713542,681.1475101278724,805.6014813672841,678.2736411521364,828.2331995512045,656.3603902121499,862.7196272600356,619.0000935275827,841.8840771859502,612.1822562457859,873.0494942754806,,
labeled-data,GX010319-editado,img06438.png,923.9786071927165,806.6548883578714,830.2186318593318,796.5963469427957,831.6555663471997,826.7719711880229,795.0137369065667,838.2674470909667,824.4708939078599,855.8698945673493,837.4033042986716,861.6176325188211,855.3649853970212,865.569202360458,686.5251830725354,803.7810193821356,682.7319602294582,825.5642830734605,664.0801716370729,859.7647449091896,625.469647213096,839.3876875817151,617.8513314123236,871.1612008902399,,
labeled-data,GX010319-editado,img06741.png,927.4120723866545,807.814210979726,828.5968653397181,796.3494632007996,829.1428057101432,828.5599450558783,798.0242045959146,837.8409313531045,824.7752827467426,855.3110232067064,838.5939234478446,860.5954918334661,859.0702398999631,864.187828053136,686.2982063602183,804.0432967616503,684.1428046284163,826.3157813236037,662.9480209323638,864.0353116301377,627.7431259795986,837.0927899826133,620.1992199182919,869.0645823376756,596.1305672465035,884.8708617042232
