scorer,,,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira
bodyparts,,,nose,nose,center_of_shoulder,center_of_shoulder,shoulder,shoulder,elbow,elbow,wrist,wrist,third_metacarpophalangeal_joint,third_metacarpophalangeal_joint,tip_of_third_forelimb_phalanx,tip_of_third_forelimb_phalanx,center_of_hip,center_of_hip,hip,hip,knee,knee,ankle,ankle,fourth_metatarsophalangeal_joint,fourth_metatarsophalangeal_joint,tip_of_fourth_hindlimb_phalanx,tip_of_fourth_hindlimb_phalanx
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,GX010337-editado,img0286.png,831.2518011402491,230.53729910839746,844.0734989027354,181.290323611575,860.9748277714674,182.16453027719905,872.3395144245802,162.34917918972016,876.4902183338439,178.18724549909967,876.1277433089513,183.3301391646978,872.9223188683296,190.61519471156504,849.9874842298836,126.12090794184412,861.0607686611219,124.0810923887213,879.710510861102,105.43135018874118,870.6770419829866,87.94721687625982,,,,
labeled-data,GX010337-editado,img0596.png,842.5005968345864,254.88040859781978,844.20926253326,206.17092601519147,861.548578492857,204.40801840218072,865.094262483555,174.6242728803182,880.931650975339,176.75168327473693,,,,,852.6171365099913,139.93676445046043,866.3456268117683,140.822473502188,891.5883347860034,136.83678276941401,,,,,,
labeled-data,GX010337-editado,img0722.png,835.6463736873211,276.7233169994798,840.0138966507216,219.94551847527325,861.305571097299,223.22116069782362,870.586557394525,204.6591881033715,876.1168663120841,222.2592605154295,875.7576326901171,229.0846993328023,873.6022309583152,240.22094161377908,848.4558774206257,160.47108301857705,861.0290541894703,160.83031664054403,887.9715758369947,148.97560711563332,866.7767921409422,138.19859845662359,,,,
labeled-data,GX010337-editado,img0816.png,832.6181563418038,376.94045855922985,833.8093814511642,322.912340789412,852.4522601012264,319.2344808245995,865.9258592658784,300.0877872748307,870.6534379201424,314.979660035762,,,,,842.8261886198975,250.11682453352415,854.2829635639534,247.69351846758352,878.7317238082328,224.648774125525,865.6289608412435,207.53636618433654,,,,
labeled-data,GX010337-editado,img0849.png,829.4295438914864,378.61650381844385,831.7304869683935,319.3672195880875,853.9729367118283,316.4910407419537,860.4922754297315,301.1514202292401,868.3538309424973,316.4910407419537,,,,,840.1672782503861,252.06463458855654,853.3977009426015,251.29765356292086,874.1061886347649,229.8221848451218,863.7519447886832,211.98987599909225,,,,
labeled-data,GX010337-editado,img1044.png,817.2862435217158,391.59912850349986,819.5304194905974,326.14352091056116,841.8198146978115,327.9149390140163,848.2860603321801,309.67104121870136,859.8002780046384,322.070967942887,864.2289055265154,328.8604732736459,871.7930313733376,337.60649378403406,831.0401503565388,257.5327785327857,845.6102614502732,259.2811918640338,868.339634756499,241.50565632967778,,,,,,
labeled-data,GX010337-editado,img1049.png,,,817.2052558516236,335.09663134039954,836.2569390022372,333.9611005565881,841.1775723987532,318.18983967031863,,,,,,,826.0805429040062,277.9316915524721,837.1903527415263,277.2225547543325,866.028582532536,283.36840700487556,,,,,,
labeled-data,GX010337-editado,img1051.png,810.7809443545141,414.28404772304873,816.169448684019,342.0780897076835,837.0049987581044,345.3111923053864,841.3158022217083,326.27181034113585,,,,,,,825.1502892331937,282.44530846116294,837.3642323800714,284.24147657099786,858.5590160761238,296.4554197178756,849.937409148916,277.41603775362506,,,,
