scorer,,,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira,jtqm-xaira
bodyparts,,,nose,nose,center_of_shoulder,center_of_shoulder,shoulder,shoulder,elbow,elbow,wrist,wrist,third_metacarpophalangeal_joint,third_metacarpophalangeal_joint,tip_of_third_forelimb_phalanx,tip_of_third_forelimb_phalanx,center_of_hip,center_of_hip,hip,hip,knee,knee,ankle,ankle,fourth_metatarsophalangeal_joint,fourth_metatarsophalangeal_joint,tip_of_fourth_hindlimb_phalanx,tip_of_fourth_hindlimb_phalanx
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,GX010429-editado,img0070.png,593.2190995054364,237.0759311705237,592.6795529046918,175.5470894300411,567.187666461386,176.33592073440627,560.0881847220996,153.4598129078166,543.6490739093565,167.8261066386407,,,,,600.2263963445818,101.90573617144501,584.1355982208021,101.38667816745213,549.3587119532783,118.5155922992176,,,,,,
labeled-data,GX010429-editado,img0220.png,589.7048304464447,343.6652985158542,586.8127058508359,277.41062704058254,563.7769484288401,281.2499199442485,554.8185983202861,256.93439822103073,539.4614267056222,270.3719233838616,,,,,599.6103488630557,187.82712595504336,583.6132950977809,187.18724380443237,551.6191875672312,173.1098364909905,552.8989518684532,142.39549326166275,,,,
labeled-data,GX010429-editado,img0373.png,613.2457282113721,650.230303348367,609.4064353077063,563.2063308652718,578.0522099277675,557.4473915097728,566.5343312167696,524.8134018286121,547.3378666984398,543.369984196331,,,,,601.7278495003743,435.8697828936839,583.8111492832664,439.7090757973499,542.8586916441628,424.9917863332971,,,,,,
labeled-data,GX010429-editado,img0589.png,621.5641961693151,648.310656896534,613.2457282113721,572.1646809738257,587.0105600363214,572.1646809738257,569.7337419698246,526.7330482804451,549.8973953008838,542.0902198951089,541.5789273429408,550.408687853052,530.7009307825539,562.5664487146609,602.3677316509853,437.14954719490595,587.6504421869324,437.78942934551696,540.9390451923298,426.91143278513005,551.1771596021058,385.3190929954154,,,,
labeled-data,GX010429-editado,img0749.png,568.6000684886883,1143.9299347270803,582.7858377617247,1025.9033732882979,549.654922978388,1019.5927228533766,548.8660916740228,980.1511576351185,528.3564777605285,957.2750498085288,,,,,593.829476022837,880.758413285108,581.2081751529943,877.6030880676474,524.4123212387026,888.6467263287595,548.0772603696576,841.3168480668498,,,,
labeled-data,GX010429-editado,img0940.png,566.4050972057607,1148.0677749932224,579.1861168983469,1030.4172836873838,545.081216650615,1020.4501302838762,549.2916981626806,979.8915055425958,529.0813869047655,955.8917609238215,,,,,599.3569082904442,875.8083848176,578.5945881307284,877.6558207267027,520.9586610907658,888.0779580000637,549.5068513103748,841.3627376407035,,,,
labeled-data,GX010429-editado,img1088.png,568.6823773318672,1149.485032300276,578.4068993195415,1031.8183162494163,547.2884289589836,1027.9285074543468,547.2884289589836,984.1681585098121,527.8393849836348,956.9394969443239,,,,,594.9385866985879,880.1157732416966,579.3793515183089,879.1433210429291,522.0046717910302,886.9229386330686,549.2333333565184,843.162589688534,517.9538643929561,828.6469944881671,492.9984605191274,800.4921798612834
